Sales,Price,Feature,Display,Price - Competitor 1,Price - Competitor 2,Price - Competitor 3,Price - Competitor 4,Price - Competitor 5
33,6.28,0,0,3.03,4.66,6.39,4.50,3.79
61,6.24,0,0,3.03,4.50,6.29,5.33,3.69
70,5.51,0,0,5.10,3.34,5.99,5.16,3.54
40,5.46,1,0,5.10,4.78,6.39,5.14,2.00
32,6.28,0,0,3.03,4.78,4.99,5.42,3.89
73,5.41,1,0,5.10,3.43,5.99,5.50,3.59
56,6.29,0,0,3.03,4.30,6.49,4.51,2.01
304,5.04,1,1,3.03,3.38,5.18,4.71,2.56
120,5.79,0,1,3.03,4.35,5.99,4.32,3.39
60,5.00,0,0,3.03,3.98,5.00,4.22,2.00
90,5.16,1,0,3.03,3.42,5.00,4.50,3.59
35,5.78,0,0,3.03,3.21,5.45,3.43,2.24
342,5.06,1,0,3.03,3.64,5.00,4.53,3.53
56,6.34,0,1,5.11,4.42,6.29,4.76,3.69
312,4.02,1,1,5.11,3.61,5.99,5.39,3.20
188,5.33,0,1,5.11,3.10,6.39,5.49,3.79
75,6.27,0,1,5.11,3.75,6.39,5.28,3.79
53,5.51,0,0,5.11,3.21,4.50,5.24,3.01
29,6.23,0,0,5.11,4.78,6.39,4.50,3.89
171,5.25,1,0,5.11,3.96,6.39,5.49,3.79
117,5.42,0,1,5.11,4.07,5.50,5.32,3.79
34,6.29,0,0,5.11,4.00,6.39,4.87,3.79
61,6.26,0,0,5.11,4.39,6.29,4.50,3.85
34,6.29,0,0,5.11,4.00,6.39,5.49,3.79
32,6.28,0,0,5.11,4.52,6.29,4.50,3.85
27,6.29,0,0,5.11,4.49,6.39,4.66,2.50
89,5.54,1,1,5.11,4.03,6.49,5.82,3.00
62,6.29,0,0,5.11,4.69,6.39,5.49,3.79
106,5.61,1,0,5.11,4.78,6.39,5.56,3.89
113,5.76,1,0,5.11,4.78,6.39,5.66,3.89
36,6.28,0,0,5.11,3.75,6.39,5.49,3.89
29,6.28,0,0,5.11,4.28,6.39,5.32,3.85
33,6.27,0,0,5.11,4.28,6.39,5.49,3.89
154,5.73,1,0,5.11,4.41,6.39,5.17,3.89
29,6.35,0,0,5.11,4.22,6.32,5.52,3.69
66,6.28,0,0,5.11,4.28,6.39,5.56,3.89
99,5.13,1,1,5.11,4.34,6.29,5.07,2.00
178,5.08,1,1,5.11,3.97,6.29,5.07,2.95
38,5.00,0,0,3.02,4.07,4.50,4.28,1.69
95,4.99,1,1,5.11,3.17,4.99,3.99,1.87
65,6.27,0,0,5.11,3.75,6.39,5.32,3.79
45,5.70,1,0,5.11,3.78,6.19,5.50,3.69
55,6.43,0,0,5.11,4.78,7.49,4.60,3.89
99,5.06,1,0,3.02,3.46,5.00,5.09,3.79
70,5.65,0,0,3.02,3.66,5.00,4.68,2.50
83,6.19,0,0,5.11,3.65,6.10,3.33,2.02
83,6.19,0,0,5.11,3.45,5.59,3.33,2.03
82,6.19,0,0,5.11,3.69,5.98,3.33,2.01
25,5.78,0,0,3.02,3.32,5.68,3.70,2.59
21,5.99,0,0,3.02,4.25,5.79,4.79,3.49
102,5.00,1,0,5.11,3.64,5.99,4.34,3.37
36,5.96,0,0,5.11,3.71,5.99,4.56,3.59
21,5.92,0,0,5.11,3.77,5.99,4.00,3.59
20,5.96,0,0,5.11,3.79,5.62,4.40,3.59
22,6.20,0,0,5.11,4.03,6.39,5.12,3.89
25,5.82,0,0,3.02,3.88,5.00,4.57,2.01
61,6.29,0,0,3.02,4.38,6.49,4.42,2.00
40,6.23,0,0,5.11,4.52,6.29,5.12,3.69
29,5.78,0,0,3.02,3.38,5.56,4.49,2.75
31,5.89,0,0,3.02,4.25,5.99,5.23,3.49
36,6.29,0,0,3.02,4.53,6.49,4.56,2.00
41,6.29,0,0,3.02,4.51,6.49,4.51,2.00
193,5.05,1,0,3.02,3.61,5.00,4.67,3.79
30,6.16,0,0,3.01,4.22,6.39,5.12,3.89
22,6.23,0,0,3.01,4.16,6.29,5.07,2.47
33,6.26,0,0,5.12,4.00,6.39,5.42,3.79
15,6.29,0,0,5.12,3.62,6.39,4.66,3.79
155,4.51,0,1,5.12,3.00,5.99,4.91,3.00
23,5.96,0,0,5.12,3.76,5.99,4.00,3.59
28,5.93,0,0,5.12,3.73,5.30,5.25,2.75
163,5.79,0,1,5.12,3.92,5.50,5.32,3.69
87,6.24,0,0,5.12,4.49,6.29,5.30,2.80
23,6.29,0,0,3.01,2.50,5.00,4.93,3.79
33,5.79,0,0,3.01,3.62,4.50,5.19,3.39
25,6.47,0,0,5.12,4.73,6.69,5.15,2.50
24,6.19,0,0,5.12,4.76,6.39,4.50,3.89
38,6.19,0,0,5.12,3.36,6.16,2.71,2.00
29,6.19,0,0,5.12,3.69,6.39,3.30,2.00
56,6.19,0,0,5.12,3.34,6.09,3.33,2.00
49,6.29,0,0,5.12,4.78,6.39,4.50,3.89
59,6.26,0,0,5.12,4.78,6.39,4.50,3.89
32,6.19,0,0,5.12,3.52,6.14,3.33,2.00
19,6.29,0,0,3.01,4.04,6.49,4.48,2.02
28,6.25,0,0,3.01,4.55,6.29,5.44,3.69
51,5.04,1,0,3.00,3.45,5.00,5.46,3.79
218,5.02,1,0,3.00,3.61,5.00,4.74,3.79
28,6.29,0,0,3.00,4.31,6.49,4.60,2.00
139,5.57,0,1,5.13,3.69,5.00,5.15,2.86
49,5.99,0,0,5.13,3.17,5.99,4.09,3.59
25,5.96,0,0,5.13,3.03,5.99,5.38,3.59
21,6.29,0,0,3.00,4.18,6.49,4.60,2.01
56,5.00,0,0,3.00,4.05,5.69,4.35,3.29
193,5.00,1,0,3.00,3.98,5.30,4.69,3.29
223,5.00,1,1,3.00,3.98,5.69,4.69,3.29
27,5.00,0,0,3.00,3.25,4.50,3.57,2.50
24,5.30,0,0,3.00,3.38,5.99,3.72,2.50
18,5.00,0,0,3.00,3.33,4.50,3.63,2.50
37,5.00,0,0,3.00,3.33,4.50,3.33,2.50
18,6.39,0,0,3.00,2.93,6.59,4.74,2.02
37,5.00,0,0,3.00,3.29,4.50,3.33,2.50
35,5.78,0,0,3.00,3.46,4.50,3.51,2.41
30,5.99,0,0,3.00,3.86,5.02,5.24,3.59
56,5.19,0,0,3.00,3.67,5.05,5.49,1.88
33,5.99,0,0,3.00,4.20,6.09,5.02,3.49
19,5.89,0,0,3.00,4.18,5.99,5.37,3.49
4,6.29,0,0,3.00,2.13,5.00,5.05,2.50
5,6.29,0,0,3.00,3.51,5.80,4.48,2.02
16,6.39,0,0,3.00,3.68,6.59,5.19,2.00
31,5.79,0,0,3.00,3.73,5.98,4.93,3.41
10,6.39,0,0,3.00,3.12,5.99,4.85,3.69
43,5.70,0,0,3.00,3.82,5.99,4.50,3.30
79,5.74,0,0,3.00,3.93,5.99,4.59,3.29
59,5.79,0,0,3.00,3.89,5.74,3.97,3.29
57,5.79,0,0,3.00,3.46,5.99,4.69,3.29
63,5.79,0,0,3.00,3.90,5.99,4.69,2.25
100,5.00,0,0,3.00,3.95,5.69,4.85,3.29
50,5.95,0,0,3.00,3.69,5.99,4.81,3.44
41,5.99,0,0,3.00,3.79,5.99,5.00,3.56
121,5.07,1,0,3.00,2.54,5.00,4.84,3.79
135,5.02,1,0,3.00,3.31,5.00,4.60,3.79
110,5.04,1,0,3.00,3.60,5.00,4.30,3.79
21,5.99,0,0,5.13,3.79,4.65,3.90,1.99
51,5.99,0,0,5.13,3.68,5.99,5.06,2.79
267,5.54,1,1,5.13,3.75,6.39,4.99,3.79
29,6.29,0,0,5.13,4.59,6.39,5.00,2.50
39,5.00,0,0,3.00,4.10,5.00,4.35,2.00
28,6.29,0,0,3.00,4.41,6.49,4.60,2.08
44,6.27,0,0,3.00,4.54,6.29,5.42,3.69
33,5.12,1,0,3.00,3.97,5.86,3.47,3.69
16,6.35,0,0,3.00,4.63,6.49,5.92,3.89
25,6.34,0,0,3.00,3.99,5.50,5.63,2.85
44,6.35,0,0,3.00,3.78,6.49,5.02,3.89
17,6.33,0,0,5.13,3.62,6.49,4.81,3.89
17,6.29,0,0,3.00,3.95,5.68,4.48,2.04
132,5.99,0,0,3.00,3.65,5.00,5.19,2.96
19,6.49,0,0,5.14,4.36,6.69,5.15,3.69
14,6.39,0,0,2.99,3.69,6.59,4.14,2.50
25,6.39,0,0,2.99,2.42,5.57,3.73,3.69
24,6.29,0,1,5.14,3.38,6.29,4.90,2.50
84,5.00,0,0,2.99,4.22,4.50,4.47,1.67
155,4.77,1,0,2.99,3.41,5.26,3.79,3.09
15,5.99,0,0,2.99,3.37,5.99,3.87,3.59
130,5.08,1,0,2.99,4.04,4.50,5.49,2.12
13,6.25,0,0,5.14,4.59,6.39,5.28,3.89
35,6.28,0,0,5.14,4.25,6.39,4.57,3.89
109,5.00,0,0,2.99,4.22,4.50,4.47,1.68
23,6.06,0,0,2.99,4.06,5.00,4.85,2.03
29,6.19,0,0,2.99,4.20,6.39,4.51,2.00
72,5.07,1,0,2.99,4.16,4.50,5.42,3.10
188,5.02,1,0,2.99,4.11,4.50,5.49,2.13
33,5.50,0,0,2.99,3.69,5.00,3.50,2.00
33,5.50,0,0,2.99,3.69,5.00,3.25,2.00
177,5.01,0,1,5.14,3.61,5.99,4.47,2.02
36,5.73,0,0,5.14,3.46,5.99,5.00,2.02
148,5.00,0,1,2.99,4.30,4.50,3.70,3.49
89,6.26,0,0,2.99,4.35,4.99,5.66,3.89
34,6.24,0,0,5.14,4.00,6.39,5.42,3.79
77,5.50,0,0,2.99,3.72,5.00,3.50,2.50
58,4.98,0,0,5.15,4.12,5.98,5.01,3.29
28,6.29,0,0,2.98,3.93,6.49,4.27,2.01
46,6.19,0,0,5.15,3.40,5.90,3.33,2.01
34,5.07,0,0,2.98,3.15,5.00,4.22,3.79
10,5.89,0,0,2.98,4.33,5.99,4.89,3.49
113,5.06,1,0,2.98,3.42,5.00,4.67,3.79
31,5.99,0,0,5.15,2.90,5.99,5.33,2.50
38,5.96,0,0,5.15,3.74,5.29,5.14,2.75
40,6.28,0,0,5.15,4.28,6.39,5.19,3.89
10,6.31,0,0,2.98,4.76,6.49,5.15,3.89
198,4.99,0,1,2.98,4.09,4.50,4.42,1.68
187,5.69,0,1,5.15,4.42,6.39,5.42,2.00
63,6.25,0,0,5.15,4.00,6.39,5.42,3.79
63,6.25,0,0,5.15,4.69,5.00,5.42,3.79
34,5.99,0,0,5.15,3.38,5.82,5.07,2.61
71,6.25,0,0,5.15,4.00,6.39,5.42,3.79
227,5.11,1,0,5.15,4.62,6.39,5.19,2.45
241,5.24,1,1,5.15,3.75,6.39,5.49,3.79
58,6.25,0,0,5.15,4.78,6.39,5.00,2.50
21,6.29,0,0,5.15,4.49,6.39,4.93,3.79
64,6.24,0,0,5.15,4.78,6.39,5.00,2.50
22,6.35,0,0,5.15,4.55,6.32,4.45,3.69
124,5.35,0,1,5.15,4.03,6.39,5.56,3.89
124,5.04,0,1,5.15,3.78,6.39,5.42,2.95
47,5.00,0,0,2.97,2.02,5.00,4.47,3.79
212,4.70,1,1,2.97,2.90,5.52,3.86,2.00
153,5.42,1,1,5.16,4.03,6.49,5.89,3.89
35,6.30,0,0,5.16,4.25,6.39,4.50,3.89
41,6.39,0,0,5.16,4.52,6.59,5.14,3.69
33,6.19,0,0,5.16,3.51,5.93,3.33,2.03
42,6.31,0,0,5.16,4.78,6.39,4.50,3.89
49,6.20,0,0,5.16,4.03,6.39,3.93,3.89
42,5.00,0,0,2.97,3.56,4.50,4.05,1.67
93,5.08,1,0,2.97,4.08,4.50,5.49,2.00
30,5.69,0,0,2.97,4.11,5.98,5.22,3.29
80,6.36,0,0,5.16,4.21,5.00,5.59,3.79
46,5.78,0,0,2.97,3.81,4.50,3.64,2.00
65,5.00,0,0,2.97,4.33,4.50,4.09,1.66
54,5.25,0,0,5.17,3.47,5.99,3.24,3.00
24,6.29,0,0,5.17,3.43,6.39,4.87,3.79
100,5.49,0,1,5.17,3.23,6.39,5.49,3.79
192,5.10,0,1,5.17,4.62,6.39,5.32,2.90
205,4.98,1,0,5.17,3.98,6.39,5.42,3.79
66,6.24,0,0,5.17,4.00,5.00,5.42,3.79
55,6.25,0,0,5.17,4.59,6.39,5.00,2.50
27,6.23,0,0,5.17,4.00,6.39,5.08,3.79
28,6.23,0,0,5.17,4.69,6.39,5.49,3.79
62,5.47,0,1,5.17,3.25,5.07,3.98,2.02
45,6.29,0,0,5.17,4.25,6.39,4.50,3.89
28,6.23,0,0,5.17,4.28,6.39,5.42,3.89
20,6.30,0,0,5.17,4.28,6.39,5.49,3.89
140,5.65,1,1,5.17,4.76,6.39,5.66,3.89
26,6.34,0,0,5.17,4.22,6.39,5.26,3.69
71,5.07,1,0,2.96,3.16,5.00,4.81,3.79
25,6.39,0,0,5.17,3.68,6.59,5.49,2.50
110,5.99,0,0,2.96,3.64,6.23,4.89,2.50
25,6.32,0,0,5.17,3.78,6.49,4.81,3.89
24,6.31,0,0,5.17,3.26,6.49,4.60,3.89
29,6.49,0,0,5.17,4.79,6.99,4.17,3.95
32,5.99,0,0,5.18,3.55,4.99,4.56,2.17
29,5.79,0,0,2.95,3.94,5.11,3.93,3.29
59,6.28,0,0,5.18,4.69,6.39,5.49,3.79
240,5.65,1,1,5.18,4.07,5.50,5.19,3.79
24,6.39,0,0,5.18,3.49,6.17,3.33,2.05
36,6.39,0,0,5.18,3.40,6.29,5.00,2.50
79,6.39,0,0,5.18,3.84,6.59,5.79,3.79
56,6.21,0,0,5.18,4.69,6.39,5.49,2.50
23,6.49,0,0,5.18,4.79,6.99,4.48,3.95
64,5.65,0,0,2.95,3.23,5.07,4.77,2.50
18,5.99,0,0,5.18,3.44,4.50,3.80,1.99
185,5.14,0,1,5.18,3.10,5.50,5.49,3.79
43,6.25,0,0,5.18,3.75,5.00,5.56,3.79
57,6.24,0,0,5.18,4.00,6.39,5.42,3.79
270,5.17,1,1,5.18,3.92,5.50,4.82,3.79
46,6.29,0,0,2.95,3.89,6.49,4.53,2.41
50,5.07,1,0,2.95,3.40,5.00,4.60,3.79
125,5.47,1,0,2.95,4.25,4.50,4.56,2.19
71,5.06,0,0,2.95,4.14,4.50,4.38,1.67
44,6.09,0,0,2.95,3.94,5.52,4.70,2.00
76,5.99,0,0,2.95,4.40,6.09,4.59,3.49
45,5.89,0,0,2.95,4.32,5.99,5.16,3.49
47,5.82,0,0,2.95,3.86,5.03,4.73,2.01
130,5.03,1,0,2.95,4.11,4.50,5.28,2.44
75,5.10,1,0,2.95,4.07,4.50,5.34,2.79
238,5.04,1,1,2.95,4.12,4.50,5.29,2.07
40,6.34,0,0,5.19,4.55,6.29,4.45,3.69
211,5.00,0,1,2.94,4.26,4.50,4.66,1.68
140,5.06,0,0,2.94,3.56,5.93,4.75,2.52
92,5.02,1,0,2.94,4.12,4.50,5.34,2.00
67,5.56,0,0,2.94,3.53,5.50,4.77,2.50
200,5.01,1,1,2.94,3.63,5.00,4.85,3.59
89,4.68,0,1,5.19,3.45,5.99,5.18,3.08
20,5.68,0,0,5.19,3.35,4.50,4.95,3.15
46,6.49,1,0,5.19,4.61,6.79,6.02,3.95
35,6.49,1,0,5.19,3.87,6.79,5.76,3.95
32,6.49,1,0,5.19,4.73,6.79,5.84,3.95
43,6.49,0,0,5.19,4.74,5.00,5.66,3.89
31,6.49,0,0,5.19,3.81,6.79,4.86,3.95
53,6.49,1,0,5.19,4.61,6.79,5.66,3.95
46,6.49,0,0,5.19,4.49,6.39,5.63,2.00
77,6.49,1,0,5.19,4.36,6.79,5.66,3.63
71,5.56,1,0,5.19,4.79,6.79,5.64,2.86
25,6.49,1,0,5.19,4.61,6.79,5.95,3.95
35,6.23,0,0,5.19,3.56,6.39,5.49,3.79
231,5.00,1,1,5.19,4.58,6.39,5.32,2.90
62,6.29,0,0,5.19,4.00,6.39,5.49,3.79
98,6.25,0,1,5.19,4.07,5.50,5.42,3.79
167,5.65,0,1,5.19,3.75,6.39,5.42,3.79
20,6.22,0,0,5.19,3.75,6.39,4.12,3.79
47,6.29,0,0,5.19,4.78,6.39,5.00,2.50
371,5.44,1,1,5.19,3.17,5.50,5.19,3.79
75,5.70,1,0,5.19,3.94,6.79,6.16,3.95
53,6.25,0,0,5.19,4.89,6.39,5.00,2.50
30,6.24,0,0,5.19,4.80,6.39,5.49,3.79
41,6.32,0,0,5.19,4.67,6.34,4.15,3.69
189,5.05,0,1,2.93,3.34,5.48,4.63,2.56
57,6.35,0,0,5.20,4.68,6.59,5.65,3.79
25,6.49,0,0,5.20,4.79,6.69,4.98,2.50
50,5.00,1,0,2.93,3.02,5.00,4.85,3.79
76,5.10,1,0,2.93,3.43,5.00,5.26,3.79
27,5.63,0,0,2.93,3.96,5.02,4.72,2.00
162,5.08,1,0,2.93,3.61,5.00,4.51,3.79
95,5.00,0,0,2.93,3.65,5.00,3.50,2.50
41,6.31,0,0,5.20,3.00,6.39,5.56,3.89
9,5.79,0,0,2.93,2.99,4.50,4.79,3.39
70,5.99,0,0,2.93,3.60,5.28,3.95,3.49
32,6.09,0,0,2.93,3.88,5.70,4.72,2.12
213,5.19,1,1,5.21,3.95,5.50,4.99,3.79
174,5.45,0,1,5.21,4.49,6.39,5.19,2.45
34,6.32,0,0,5.21,4.78,6.39,4.66,3.89
39,6.32,0,0,5.21,3.62,6.49,4.60,3.89
126,5.38,1,1,5.21,3.78,6.49,5.15,3.89
32,5.99,0,0,2.92,3.51,5.99,4.99,2.50
33,6.31,0,0,5.21,4.89,6.39,5.04,3.47
26,6.26,0,0,5.21,4.25,5.50,5.82,3.89
35,5.69,0,0,2.92,3.82,5.98,4.92,3.29
133,5.00,1,0,5.22,4.76,6.49,5.66,3.89
120,5.75,1,0,5.22,3.60,6.49,5.82,3.00
102,6.29,0,1,5.22,4.07,5.50,5.49,3.79
107,5.88,0,1,5.22,3.50,5.50,5.79,3.79
45,6.30,0,0,5.22,3.99,6.59,4.99,3.79
240,5.83,1,1,5.22,4.07,5.50,5.42,3.79
99,6.36,0,1,5.22,4.68,6.59,5.69,3.79
35,5.69,0,0,2.91,4.10,5.98,4.24,3.29
31,6.49,0,0,2.91,4.27,6.59,5.63,3.69
31,6.29,0,0,2.91,4.05,6.49,4.22,2.00
28,5.90,0,0,2.90,3.62,6.49,4.02,2.11
10,5.29,0,0,2.90,3.13,5.17,4.41,3.79
57,4.98,0,0,5.23,4.13,5.98,4.99,2.74
158,5.57,0,1,5.23,4.20,6.29,4.94,3.85
56,6.28,0,0,5.23,4.73,6.29,5.05,3.46
90,6.36,0,0,5.23,4.78,6.59,5.10,2.50
13,6.28,0,0,5.23,4.89,5.50,5.74,3.89
36,6.29,0,0,2.90,4.04,6.49,4.48,2.00
114,4.50,0,0,2.90,3.47,4.50,3.86,2.00
14,6.39,0,0,5.24,2.87,6.29,5.00,2.50
104,4.71,1,0,2.89,3.07,5.13,3.75,2.39
30,6.49,0,0,5.24,4.62,6.69,5.92,2.75
63,6.34,0,0,5.24,4.72,6.29,4.45,3.69
148,5.64,1,0,5.24,3.91,6.49,5.82,3.89
159,5.00,0,1,2.89,3.61,5.00,4.22,3.79
41,5.89,0,0,2.89,3.81,5.99,3.97,3.00
23,6.43,0,0,5.25,4.78,7.49,5.08,3.89
51,6.49,0,0,5.25,4.79,6.99,5.57,3.95
139,4.99,1,0,2.88,3.33,5.50,4.61,2.50
110,5.01,1,0,2.88,3.66,5.80,3.94,2.50
112,6.37,0,1,5.25,4.07,5.50,5.59,3.79
102,2.50,0,0,2.87,2.13,4.97,4.92,2.70
43,6.30,0,0,5.26,4.78,6.39,4.81,3.89
41,6.29,0,0,5.26,4.63,6.39,5.04,3.89
62,6.29,0,0,5.26,4.78,6.39,4.81,3.89
45,6.28,0,0,5.26,4.78,5.50,5.51,3.89
16,6.29,0,0,2.87,4.08,6.49,4.48,2.00
139,4.99,1,1,2.87,3.66,5.00,4.02,2.58
163,5.28,1,1,5.26,4.78,6.49,5.75,2.50
23,6.32,0,0,5.26,3.78,6.49,4.81,3.89
26,4.99,1,0,2.86,3.61,5.99,4.11,2.09
130,5.25,0,1,5.27,4.78,6.39,4.30,3.89
21,6.28,0,0,5.27,4.28,5.50,5.74,3.89
31,5.89,0,0,2.86,4.36,4.99,5.33,3.49
33,6.49,0,0,5.27,4.31,6.99,4.68,3.95
45,6.49,0,0,5.27,4.80,6.99,4.20,3.95
74,6.49,0,0,5.27,4.08,5.50,5.41,3.79
20,6.45,0,0,5.27,3.93,5.00,5.56,3.89
74,5.84,1,0,5.27,3.60,6.49,5.18,3.89
55,5.79,0,0,2.86,4.04,5.00,5.19,3.39
12,5.79,0,0,2.86,3.90,5.99,4.15,3.19
8,5.79,0,0,2.86,4.05,5.99,4.76,3.19
21,6.36,0,0,5.28,3.99,6.59,5.53,3.79
280,5.02,1,1,5.28,4.62,6.39,5.52,2.00
26,6.39,0,0,5.28,3.68,6.59,5.39,3.10
47,6.35,0,0,5.28,3.78,6.49,4.81,3.89
23,6.29,0,0,2.85,3.75,5.02,4.85,3.79
104,5.05,1,0,2.85,3.18,5.00,4.51,3.79
151,4.99,1,0,2.85,3.14,5.50,4.62,2.42
23,6.29,0,0,2.85,4.17,6.49,4.51,2.00
41,6.49,1,0,5.28,4.65,6.79,5.76,3.95
20,6.49,0,0,5.28,3.65,6.79,4.35,3.95
51,6.49,0,0,2.85,3.85,5.46,6.02,3.27
52,6.26,0,0,5.28,4.20,5.50,5.74,3.46
96,5.02,1,0,2.85,3.47,5.00,4.40,3.79
25,6.34,0,0,5.28,4.78,5.50,5.74,3.89
98,5.13,0,0,2.84,4.14,4.50,4.30,2.01
35,6.47,0,0,5.29,4.01,6.69,5.74,3.89
18,6.39,0,0,5.29,3.40,6.19,3.33,2.00
85,6.35,0,0,5.29,4.08,5.50,5.59,3.69
132,5.84,0,1,5.29,3.74,6.59,5.69,3.79
41,6.37,0,0,5.29,4.08,5.13,5.59,3.69
112,6.39,0,1,5.29,3.83,6.29,4.99,2.90
190,5.86,1,1,5.29,3.97,6.19,5.59,3.17
150,5.27,0,0,5.29,4.21,6.39,4.04,3.89
42,6.43,0,0,5.30,4.03,4.99,4.14,3.74
100,5.02,0,0,2.83,4.11,4.50,4.66,1.67
156,5.55,0,0,5.30,4.20,6.39,4.04,3.89
44,6.29,0,0,5.30,4.78,6.39,4.86,3.33
61,6.26,0,0,5.30,4.63,6.39,5.04,3.89
40,6.29,0,0,5.30,4.47,5.50,5.74,3.47
92,5.99,0,1,2.83,3.65,5.00,5.32,2.96
87,5.73,1,1,5.30,4.03,6.49,5.66,3.00
97,6.35,0,0,5.30,4.55,6.29,4.97,3.69
39,5.99,0,0,2.83,2.92,5.99,3.37,3.59
21,5.00,1,0,5.30,4.54,6.79,5.85,2.50
27,5.46,0,0,2.83,3.70,5.00,4.66,3.79
53,5.79,0,0,2.82,4.24,5.99,4.35,3.39
97,5.29,0,0,5.31,4.78,6.39,4.04,3.89
21,5.79,0,0,2.82,3.69,6.49,4.04,2.03
23,6.29,0,0,5.31,4.41,6.39,4.40,3.89
44,6.33,0,0,5.31,4.78,6.39,4.92,3.89
30,6.19,0,0,2.82,3.91,6.14,4.66,3.18
210,4.80,1,0,2.82,4.78,4.99,5.69,3.89
111,5.77,0,1,2.81,4.78,6.49,5.56,3.89
20,6.36,0,0,2.81,4.76,5.50,5.47,2.50
347,3.99,1,1,5.32,3.75,6.49,4.09,2.49
23,6.29,0,0,2.81,4.76,4.50,5.49,3.89
59,6.36,0,0,2.81,4.03,6.69,5.00,3.89
21,6.29,0,1,5.32,4.35,5.50,5.64,3.89
54,5.99,0,0,2.81,4.15,6.09,4.79,3.49
228,5.25,1,1,5.33,4.20,7.49,4.60,3.89
56,6.42,0,0,5.33,4.78,5.50,5.94,3.89
37,5.89,0,0,2.80,3.36,5.09,4.63,2.50
19,6.49,0,0,2.80,3.95,6.79,5.76,3.95
58,6.00,1,0,2.80,4.61,6.79,5.51,3.95
88,5.25,1,0,2.80,3.94,6.79,5.02,3.95
34,4.98,0,0,2.80,3.21,4.50,4.73,2.22
173,5.01,1,0,2.79,4.63,5.50,5.56,3.89
41,6.19,0,0,2.79,3.27,6.39,3.71,2.97
15,6.17,0,0,2.79,4.79,6.39,4.50,3.79
48,5.79,0,0,2.79,3.73,5.99,5.32,3.39
17,6.27,0,0,5.34,4.35,6.39,4.81,3.89
44,6.49,0,0,5.34,4.61,6.99,4.09,3.95
25,6.49,0,0,5.34,4.79,6.99,5.97,3.95
29,6.49,0,0,5.34,4.79,5.50,5.97,3.95
182,5.03,0,0,2.79,3.62,5.92,5.06,2.50
96,5.83,0,1,5.35,4.21,6.29,4.97,3.69
34,5.00,1,0,2.78,4.15,4.50,5.79,2.00
47,5.00,1,0,2.78,4.04,4.50,5.79,2.00
145,6.28,0,1,2.78,4.63,4.99,5.42,3.88
43,5.50,0,0,2.78,3.77,5.99,3.50,2.50
42,5.78,0,1,2.78,5.07,6.49,5.74,2.50
183,4.91,1,0,2.78,4.89,6.49,4.98,3.89
94,5.42,1,1,5.35,3.94,6.79,5.92,3.24
35,6.49,0,0,2.77,4.61,5.50,5.57,3.95
36,5.89,0,0,2.77,3.53,4.50,4.39,2.50
55,6.21,0,0,2.77,3.95,6.34,5.12,2.42
60,6.49,0,0,5.37,3.56,6.69,5.27,3.79
31,6.49,1,0,5.37,4.22,6.79,5.84,3.95
39,5.13,1,0,2.75,3.16,5.00,5.34,3.79
39,6.37,0,0,2.75,4.35,6.49,5.31,3.89
62,5.93,1,0,2.75,4.59,6.49,5.66,3.89
100,4.50,1,1,2.75,4.53,6.49,4.98,3.89
78,5.50,1,1,2.75,4.59,6.49,5.37,3.89
64,5.95,1,0,2.75,4.78,6.49,5.53,2.85
93,5.63,1,1,2.75,4.76,6.49,5.35,3.20
193,5.05,1,0,2.75,4.76,6.49,5.15,3.89
110,5.97,1,0,2.75,4.55,6.19,5.37,2.80
34,6.32,1,0,2.75,4.76,6.49,5.82,3.89
67,5.77,1,0,2.75,4.78,6.49,5.82,3.89
50,6.36,1,0,2.75,4.62,6.19,5.69,3.69
46,6.36,1,0,2.75,4.76,6.49,5.74,3.89
37,5.84,1,0,2.75,4.55,6.19,5.76,3.69
223,4.98,1,0,2.75,4.63,6.49,5.20,3.89
38,6.33,0,0,2.75,3.50,6.19,4.76,3.69
41,6.34,0,0,2.75,4.76,5.50,5.74,3.89
47,6.34,0,0,2.75,3.78,6.49,3.70,3.89
181,4.50,1,0,2.75,4.78,6.49,4.98,3.89
122,6.01,1,0,2.75,4.78,6.49,5.79,3.20
61,6.35,0,0,2.75,4.71,5.50,5.66,2.50
236,4.50,1,1,2.75,4.52,6.19,4.94,3.79
69,6.34,1,0,2.75,4.59,6.49,5.74,3.89
157,4.94,1,1,2.75,4.62,6.19,4.94,3.79
46,6.37,1,0,2.75,4.63,6.49,5.82,3.89
332,4.50,1,1,2.75,4.89,6.49,5.15,3.89
100,6.42,1,0,2.75,4.59,6.49,5.74,3.89
23,6.42,0,0,2.75,3.50,6.49,5.08,3.89
337,4.50,1,1,2.75,4.63,6.49,5.15,3.89
314,4.92,1,1,2.75,4.59,6.49,5.20,3.89
304,5.02,1,1,2.75,4.76,6.49,5.15,3.89
23,6.41,0,0,2.75,4.63,5.50,5.70,3.89
284,4.89,1,1,2.75,4.76,6.49,5.15,3.89
63,6.28,0,0,2.75,4.76,4.99,5.49,3.89
25,6.21,0,0,2.75,3.60,6.39,5.14,3.89
293,3.91,1,0,5.39,4.04,6.49,3.67,2.50
53,6.49,1,0,5.39,4.65,6.79,5.76,3.17
37,5.69,0,0,2.73,4.06,5.98,5.09,3.29
42,6.49,0,0,5.40,4.79,6.99,4.86,3.95
43,6.49,0,0,5.40,4.73,5.50,5.80,3.95
